,locale,partition,utt,tokens
3013,is-IS,train,rómantíska ljósa stillingu takk,"['rómantíska', 'ljósa', 'stillingu', 'takk']"
3014,is-IS,train,þú þarft að gefa mér aðrar leiðbeiningar,"['þú', 'þarft', 'að', 'gefa', 'mér', 'aðrar', 'leiðbeiningar']"
3015,is-IS,train,olly þú þarft að gefa mér aðrar leiðbeiningar,"['olly', 'þú', 'þarft', 'að', 'gefa', 'mér', 'aðrar', 'leiðbeiningar']"
3016,is-IS,train,þú þarft að finna vara leið á áfangastaðinn minn,"['þú', 'þarft', 'að', 'finna', 'vara', 'leið', 'á', 'áfangastaðinn', 'minn']"
3017,is-IS,train,olly ég þarf að finna aðra leið á minn áfangastað,"['olly', 'ég', 'þarf', 'að', 'finna', 'aðra', 'leið', 'á', 'minn', 'áfangastað']"
3018,is-IS,train,kveiktu á hljóði,"['kveiktu', 'á', 'hljóði']"
3019,is-IS,train,klukkan hvað mun vekjari minn vekja mig,"['klukkan', 'hvað', 'mun', 'vekjari', 'minn', 'vekja', 'mig']"
3020,is-IS,train,hef ég einhverja vekjara stillta í dag,"['hef', 'ég', 'einhverja', 'vekjara', 'stillta', 'í', 'dag']"
3021,is-IS,train,virkja tónlist,"['virkja', 'tónlist']"
3022,is-IS,train,hvað er klukkan núna í delí,"['hvað', 'er', 'klukkan', 'núna', 'í', 'delí']"
3023,is-IS,train,gefðu mér staðaltíma í london,"['gefðu', 'mér', 'staðaltíma', 'í', 'london']"
3024,is-IS,train,athugaðu nýjustu fréttir,"['athugaðu', 'nýjustu', 'fréttir']"
3025,is-IS,train,nýjustu fyrirsagnir,"['nýjustu', 'fyrirsagnir']"
3026,is-IS,train,heims svæðisbundnar fréttir,"['heims', 'svæðisbundnar', 'fréttir']"
3027,is-IS,train,hefja þrif,"['hefja', 'þrif']"
3028,is-IS,train,er nings með heimsendingu,"['er', 'nings', 'með', 'heimsendingu']"
3029,is-IS,train,hvað er fyrsti föstudagurinn í næsta mánuði,"['hvað', 'er', 'fyrsti', 'föstudagurinn', 'í', 'næsta', 'mánuði']"
3030,is-IS,train,vistaðu uppáhalds lögin mín á lagalista,"['vistaðu', 'uppáhalds', 'lögin', 'mín', 'á', 'lagalista']"
3031,is-IS,train,vista allar stillingarnar mínar tengdar lögum,"['vista', 'allar', 'stillingarnar', 'mínar', 'tengdar', 'lögum']"
3032,is-IS,train,er ég búin að stilla einhverja vekjara í fyrramálið,"['er', 'ég', 'búin', 'að', 'stilla', 'einhverja', 'vekjara', 'í', 'fyrramálið']"
3033,is-IS,train,klukkan hvað er vekjarinn minn stilltur á,"['klukkan', 'hvað', 'er', 'vekjarinn', 'minn', 'stilltur', 'á']"
3034,is-IS,train,seinkaðu vekjaranum mínum um fimmtán mínútur,"['seinkaðu', 'vekjaranum', 'mínum', 'um', 'fimmtán', 'mínútur']"
3035,is-IS,train,mun ég þurfa jakka í dag,"['mun', 'ég', 'þurfa', 'jakka', 'í', 'dag']"
3036,is-IS,train,hver er núverandi spá fyrir grindavík,"['hver', 'er', 'núverandi', 'spá', 'fyrir', 'grindavík']"
3037,is-IS,train,svara tölvupósti frá,"['svara', 'tölvupósti', 'frá']"
3038,is-IS,train,spila lag númer,"['spila', 'lag', 'númer']"
3039,is-IS,train,þarf ég að vera með sólarvörn í dag,"['þarf', 'ég', 'að', 'vera', 'með', 'sólarvörn', 'í', 'dag']"
3040,is-IS,train,þarf ég regnfötin mín,"['þarf', 'ég', 'regnfötin', 'mín']"
3041,is-IS,train,þarf ég regnfötin mín,"['þarf', 'ég', 'regnfötin', 'mín']"
3042,is-IS,train,eftir þetta spila lag,"['eftir', 'þetta', 'spila', 'lag']"
3043,is-IS,train,finndu þessa tónlist,"['finndu', 'þessa', 'tónlist']"
3044,is-IS,train,finndu nafnið á þeim sem flytur þessa tónlist,"['finndu', 'nafnið', 'á', 'þeim', 'sem', 'flytur', 'þessa', 'tónlist']"
3045,is-IS,train,segðu mér veðurspánna þessa vikuna,"['segðu', 'mér', 'veðurspánna', 'þessa', 'vikuna']"
3046,is-IS,train,hvernig verður veðrið í vikunni,"['hvernig', 'verður', 'veðrið', 'í', 'vikunni']"
3047,is-IS,train,stilla á vekjara fyrir sjö þrjátíu að morgni,"['stilla', 'á', 'vekjara', 'fyrir', 'sjö', 'þrjátíu', 'að', 'morgni']"
3048,is-IS,train,vektu mig klukkan átta,"['vektu', 'mig', 'klukkan', 'átta']"
3049,is-IS,train,minntu mig á klukkan hálf sjö um kvöldið,"['minntu', 'mig', 'á', 'klukkan', 'hálf', 'sjö', 'um', 'kvöldið']"
3050,is-IS,train,breyttu litnum á ljósunum mínum í eitthvað af handahófi,"['breyttu', 'litnum', 'á', 'ljósunum', 'mínum', 'í', 'eitthvað', 'af', 'handahófi']"
3051,is-IS,train,kveiktu á hljóði,"['kveiktu', 'á', 'hljóði']"
3052,is-IS,train,setja stillingarnar á hljóðlaust,"['setja', 'stillingarnar', 'á', 'hljóðlaust']"
3053,is-IS,train,hver er vikuleg veðurspá,"['hver', 'er', 'vikuleg', 'veðurspá']"
3054,is-IS,train,hey olly hvað er klukkan í lundúnum núna,"['hey', 'olly', 'hvað', 'er', 'klukkan', 'í', 'lundúnum', 'núna']"
3055,is-IS,train,á að rigna næstu tvo daga,"['á', 'að', 'rigna', 'næstu', 'tvo', 'daga']"
3056,is-IS,train,er sólríkt,"['er', 'sólríkt']"
3057,is-IS,train,spila íslenskir karlmenn,"['spila', 'íslenskir', 'karlmenn']"
3058,is-IS,train,spila lög tengd hjaltalín,"['spila', 'lög', 'tengd', 'hjaltalín']"
3059,is-IS,train,spila minn mest spilaða lagalista,"['spila', 'minn', 'mest', 'spilaða', 'lagalista']"
3060,is-IS,train,hættu við vekjarann klukkan tíu um morguninn,"['hættu', 'við', 'vekjarann', 'klukkan', 'tíu', 'um', 'morguninn']"
3061,is-IS,train,dagsetningin í dag,"['dagsetningin', 'í', 'dag']"
3062,is-IS,train,hvað er klukkan nálægt new york borg,"['hvað', 'er', 'klukkan', 'nálægt', 'new', 'york', 'borg']"
3063,is-IS,train,geturðu sagt mér hvað klukkan er núna takk,"['geturðu', 'sagt', 'mér', 'hvað', 'klukkan', 'er', 'núna', 'takk']"
3064,is-IS,train,ég vil vita hvað klukkan er,"['ég', 'vil', 'vita', 'hvað', 'klukkan', 'er']"
3065,is-IS,train,hey olly breyttu ljósunum í húsinu í annan lit,"['hey', 'olly', 'breyttu', 'ljósunum', 'í', 'húsinu', 'í', 'annan', 'lit']"
3066,is-IS,train,athugaðu stöðuna á pöntuninni minni,"['athugaðu', 'stöðuna', 'á', 'pöntuninni', 'minni']"
3067,is-IS,train,hvenær er pöntunin mín tilbúin,"['hvenær', 'er', 'pöntunin', 'mín', 'tilbúin']"
3068,is-IS,train,hvaða dagur er tuttugasta og annan apríl,"['hvaða', 'dagur', 'er', 'tuttugasta', 'og', 'annan', 'apríl']"
3069,is-IS,train,hefur eitthvað gerst fyrir massaáhrif,"['hefur', 'eitthvað', 'gerst', 'fyrir', 'massaáhrif']"
3070,is-IS,train,eru einhverjar upprifjunar fréttir,"['eru', 'einhverjar', 'upprifjunar', 'fréttir']"
3071,is-IS,train,hvernig er veðrið úti,"['hvernig', 'er', 'veðrið', 'úti']"
3072,is-IS,train,hver er veðurspáin í dag,"['hver', 'er', 'veðurspáin', 'í', 'dag']"
3073,is-IS,train,hve nálægt er til klukkan tuttugu,"['hve', 'nálægt', 'er', 'til', 'klukkan', 'tuttugu']"
3074,is-IS,train,hvað er klukkan í sviss,"['hvað', 'er', 'klukkan', 'í', 'sviss']"
3075,is-IS,train,geturðu sagt mér frá vekjaraklukkunni sem nefnist rúm,"['geturðu', 'sagt', 'mér', 'frá', 'vekjaraklukkunni', 'sem', 'nefnist', 'rúm']"
3076,is-IS,train,hvað er næsta vekjaraklukka,"['hvað', 'er', 'næsta', 'vekjaraklukka']"
3077,is-IS,train,hver er lýsingin á vekjaranum klukkan ellefu í fyrramálið,"['hver', 'er', 'lýsingin', 'á', 'vekjaranum', 'klukkan', 'ellefu', 'í', 'fyrramálið']"
3078,is-IS,train,hvenær er næsti hlýji dagur,"['hvenær', 'er', 'næsti', 'hlýji', 'dagur']"
3079,is-IS,train,olly hverjar eru fyrirsagningar í dv,"['olly', 'hverjar', 'eru', 'fyrirsagningar', 'í', 'dv']"
3080,is-IS,train,hvað eru fyrirsagnirnar frá m. b. l.,"['hvað', 'eru', 'fyrirsagnirnar', 'frá', 'm.', 'b.', 'l.']"
3081,is-IS,train,hverjar eru fyrirsagnirnar í fréttablaðinu,"['hverjar', 'eru', 'fyrirsagnirnar', 'í', 'fréttablaðinu']"
3082,is-IS,train,hvað eru helstu fréttir í reykjavík grapevine núna,"['hvað', 'eru', 'helstu', 'fréttir', 'í', 'reykjavík', 'grapevine', 'núna']"
3083,is-IS,train,segðu mér helstu fréttir hjá morgunblaðinu,"['segðu', 'mér', 'helstu', 'fréttir', 'hjá', 'morgunblaðinu']"
3084,is-IS,train,ég vill ekki að þú sendir þessi skilaboð strax bíddu þangað til ég segi senda,"['ég', 'vill', 'ekki', 'að', 'þú', 'sendir', 'þessi', 'skilaboð', 'strax', 'bíddu', 'þangað', 'til', 'ég', 'segi', 'senda']"
3085,is-IS,train,hækka upp miðla hljóðstyrk,"['hækka', 'upp', 'miðla', 'hljóðstyrk']"
3086,is-IS,train,stilla fjölmiðla hljóð upp,"['stilla', 'fjölmiðla', 'hljóð', 'upp']"
3087,is-IS,train,hækka hljóðstyrk,"['hækka', 'hljóðstyrk']"
3088,is-IS,train,panta miðlungs pítsu með pepperóní og beikon,"['panta', 'miðlungs', 'pítsu', 'með', 'pepperóní', 'og', 'beikon']"
3089,is-IS,train,byrja út að ganga með hundinn lagalistann,"['byrja', 'út', 'að', 'ganga', 'með', 'hundinn', 'lagalistann']"
3090,is-IS,train,spilaðu lagalistann í svörtum fötum,"['spilaðu', 'lagalistann', 'í', 'svörtum', 'fötum']"
3091,is-IS,train,lista yfir alla vekjarana mína,"['lista', 'yfir', 'alla', 'vekjarana', 'mína']"
3092,is-IS,train,helltu upp á kaffibolla,"['helltu', 'upp', 'á', 'kaffibolla']"
3093,is-IS,train,gerðu svo vel að laga kaffi fyrir mig,"['gerðu', 'svo', 'vel', 'að', 'laga', 'kaffi', 'fyrir', 'mig']"
3094,is-IS,train,veður á akureyri norðurlandi,"['veður', 'á', 'akureyri', 'norðurlandi']"
3095,is-IS,train,sýndu mér spánna í vikunni,"['sýndu', 'mér', 'spánna', 'í', 'vikunni']"
3096,is-IS,train,geturðu breytt tímabeltinu mínu úr miðsvæðis tíma í kyrrahafs,"['geturðu', 'breytt', 'tímabeltinu', 'mínu', 'úr', 'miðsvæðis', 'tíma', 'í', 'kyrrahafs']"
3097,is-IS,train,olly getur þú umbreytt tímabeltinu mínu yfir á tímabeltið þar sem ég er staðsett,"['olly', 'getur', 'þú', 'umbreytt', 'tímabeltinu', 'mínu', 'yfir', 'á', 'tímabeltið', 'þar', 'sem', 'ég', 'er', 'staðsett']"
3098,is-IS,train,geturðu breytt tíma beltinu mínu í miðlægt,"['geturðu', 'breytt', 'tíma', 'beltinu', 'mínu', 'í', 'miðlægt']"
3099,is-IS,train,pantaðu mat frá hamborgarabúllunni,"['pantaðu', 'mat', 'frá', 'hamborgarabúllunni']"
3100,is-IS,train,hringdu í domino's pizza,"['hringdu', 'í', ""domino's"", 'pizza']"
3101,is-IS,train,lestu fyrir mig nýjustu fyrirsagnirnar frá visir punktur is,"['lestu', 'fyrir', 'mig', 'nýjustu', 'fyrirsagnirnar', 'frá', 'visir', 'punktur', 'is']"
3102,is-IS,train,náðu í fréttir frá viðskiptablaðinu,"['náðu', 'í', 'fréttir', 'frá', 'viðskiptablaðinu']"
3103,is-IS,train,gefðu mér helstu fréttir úr fréttablaðinu,"['gefðu', 'mér', 'helstu', 'fréttir', 'úr', 'fréttablaðinu']"
3104,is-IS,train,wemo klóin á að vera slökkt,"['wemo', 'klóin', 'á', 'að', 'vera', 'slökkt']"
3105,is-IS,train,viltu slökkva á wemo innstungunni,"['viltu', 'slökkva', 'á', 'wemo', 'innstungunni']"
3106,is-IS,train,ég myndi vilja panta til að taka með,"['ég', 'myndi', 'vilja', 'panta', 'til', 'að', 'taka', 'með']"
3107,is-IS,train,ég vil panta smá mat til að taka með,"['ég', 'vil', 'panta', 'smá', 'mat', 'til', 'að', 'taka', 'með']"
3108,is-IS,train,geturðu pantað fyrir mig að taka með,"['geturðu', 'pantað', 'fyrir', 'mig', 'að', 'taka', 'með']"
3109,is-IS,train,hækka hljóðið á hátölurunum mínum,"['hækka', 'hljóðið', 'á', 'hátölurunum', 'mínum']"
3110,is-IS,train,geturðu hækkað hljóðið,"['geturðu', 'hækkað', 'hljóðið']"
3111,is-IS,train,hvað er klukkan í parís,"['hvað', 'er', 'klukkan', 'í', 'parís']"
3112,is-IS,train,biddu þau um að muna eftir því að læsa alltaf hurðinni og gæta lyklanna sinna,"['biddu', 'þau', 'um', 'að', 'muna', 'eftir', 'því', 'að', 'læsa', 'alltaf', 'hurðinni', 'og', 'gæta', 'lyklanna', 'sinna']"
3113,is-IS,train,kenndu börnum að fara aldrei til dyra þegar þau eru ein heima,"['kenndu', 'börnum', 'að', 'fara', 'aldrei', 'til', 'dyra', 'þegar', 'þau', 'eru', 'ein', 'heima']"
3114,is-IS,train,sýndu þeim hvar lyklarnir að innri lásunum eru staðsettir svo þeir geti komist út af heimili þínu snögglega,"['sýndu', 'þeim', 'hvar', 'lyklarnir', 'að', 'innri', 'lásunum', 'eru', 'staðsettir', 'svo', 'þeir', 'geti', 'komist', 'út', 'af', 'heimili', 'þínu', 'snögglega']"
3115,is-IS,train,ég vill hafa kaffið mitt svart,"['ég', 'vill', 'hafa', 'kaffið', 'mitt', 'svart']"
3116,is-IS,train,alexa spila mín uppáhalds,"['alexa', 'spila', 'mín', 'uppáhalds']"
3117,is-IS,train,bættu við nýrri tilkynningu fyrir g. p. s. í bílnum minum,"['bættu', 'við', 'nýrri', 'tilkynningu', 'fyrir', 'g.', 'p.', 's.', 'í', 'bílnum', 'minum']"
3118,is-IS,train,segðu mér tímann í japan,"['segðu', 'mér', 'tímann', 'í', 'japan']"
3119,is-IS,train,hvaða vekjarar koma upp,"['hvaða', 'vekjarar', 'koma', 'upp']"
3120,is-IS,train,gerðu svo vel að telja upp væntanlegar vekjaraklukkur,"['gerðu', 'svo', 'vel', 'að', 'telja', 'upp', 'væntanlegar', 'vekjaraklukkur']"
3121,is-IS,train,sýndu mér vekjarana sem ég hef stillt,"['sýndu', 'mér', 'vekjarana', 'sem', 'ég', 'hef', 'stillt']"
3122,is-IS,train,verða einhverjir dagar með tuttugu gráður í næstu viku,"['verða', 'einhverjir', 'dagar', 'með', 'tuttugu', 'gráður', 'í', 'næstu', 'viku']"
3123,is-IS,train,kveikja á eldhús ljósi,"['kveikja', 'á', 'eldhús', 'ljósi']"
3124,is-IS,train,kveikja á stofu útvarpi,"['kveikja', 'á', 'stofu', 'útvarpi']"
3125,is-IS,train,heimsendir þessi veitingastaður,"['heimsendir', 'þessi', 'veitingastaður']"
3126,is-IS,train,athugaðu heimsendingar valmöguleika fyrir veitingastaðinn,"['athugaðu', 'heimsendingar', 'valmöguleika', 'fyrir', 'veitingastaðinn']"
3127,is-IS,train,mun hitastigið vera í dag,"['mun', 'hitastigið', 'vera', 'í', 'dag']"
3128,is-IS,train,hefur spaðinn pöntunina mína tilbúna,"['hefur', 'spaðinn', 'pöntunina', 'mína', 'tilbúna']"
3129,is-IS,train,fletta upp fréttum af trump,"['fletta', 'upp', 'fréttum', 'af', 'trump']"
3130,is-IS,train,geturðu sagt mér helstu fréttir um alþingi,"['geturðu', 'sagt', 'mér', 'helstu', 'fréttir', 'um', 'alþingi']"
3131,is-IS,train,hvað er klukkan núna á austur tímabelti,"['hvað', 'er', 'klukkan', 'núna', 'á', 'austur', 'tímabelti']"
3132,is-IS,train,hvað er tíminn á miðsvæðis tímabeltinu,"['hvað', 'er', 'tíminn', 'á', 'miðsvæðis', 'tímabeltinu']"
3133,is-IS,train,hvað er tíminn á fjalla tímabelti,"['hvað', 'er', 'tíminn', 'á', 'fjalla', 'tímabelti']"
3134,is-IS,train,spila úrval af klassískri tónlist,"['spila', 'úrval', 'af', 'klassískri', 'tónlist']"
3135,is-IS,train,mun hitastigið fara yfir fimmtíu á morgun,"['mun', 'hitastigið', 'fara', 'yfir', 'fimmtíu', 'á', 'morgun']"
3136,is-IS,train,hringdu í pizzuna og pantaðu stóra pönnu pítsu með skinku og sveppum,"['hringdu', 'í', 'pizzuna', 'og', 'pantaðu', 'stóra', 'pönnu', 'pítsu', 'með', 'skinku', 'og', 'sveppum']"
3137,is-IS,train,panta stóra pönnu pizzu með skinku og sveppum frá pizzunni,"['panta', 'stóra', 'pönnu', 'pizzu', 'með', 'skinku', 'og', 'sveppum', 'frá', 'pizzunni']"
3138,is-IS,train,hafa samband við eldsmiðjuna og panta stóra pítsu með skinku og sveppum,"['hafa', 'samband', 'við', 'eldsmiðjuna', 'og', 'panta', 'stóra', 'pítsu', 'með', 'skinku', 'og', 'sveppum']"
3139,is-IS,train,lækka ljós núna,"['lækka', 'ljós', 'núna']"
3140,is-IS,train,hvað hefur ólafur ragnar grímsson gert núna,"['hvað', 'hefur', 'ólafur', 'ragnar', 'grímsson', 'gert', 'núna']"
3141,is-IS,train,hvaða mexíkönsku veitingastaðir er nálægt til að taka með,"['hvaða', 'mexíkönsku', 'veitingastaðir', 'er', 'nálægt', 'til', 'að', 'taka', 'með']"
3142,is-IS,train,á að vera rigning á morgun,"['á', 'að', 'vera', 'rigning', 'á', 'morgun']"
3143,is-IS,train,klukkan hvað mun rigna á morgun,"['klukkan', 'hvað', 'mun', 'rigna', 'á', 'morgun']"
3144,is-IS,train,spilaðu eitthvað sígilt rokk áður en ég missi vitið,"['spilaðu', 'eitthvað', 'sígilt', 'rokk', 'áður', 'en', 'ég', 'missi', 'vitið']"
3145,is-IS,train,ég væri til í að heyra eitthvað motown,"['ég', 'væri', 'til', 'í', 'að', 'heyra', 'eitthvað', 'motown']"
3146,is-IS,train,geturðu droppað bíti fyrir mig,"['geturðu', 'droppað', 'bíti', 'fyrir', 'mig']"
3147,is-IS,train,svefnherbergis ljós slökkt núna,"['svefnherbergis', 'ljós', 'slökkt', 'núna']"
3148,is-IS,train,slökkva á svefnherbergis ljósum eftir tíu sekúndur,"['slökkva', 'á', 'svefnherbergis', 'ljósum', 'eftir', 'tíu', 'sekúndur']"
3149,is-IS,train,lækka hljóðstyrk hátalara,"['lækka', 'hljóðstyrk', 'hátalara']"
3150,is-IS,train,lækka hátalara hljóðstyrk,"['lækka', 'hátalara', 'hljóðstyrk']"
3151,is-IS,train,breyttu hávaða stillingum í neikvætt,"['breyttu', 'hávaða', 'stillingum', 'í', 'neikvætt']"
3152,is-IS,train,hvað eru helstu fréttir í dag,"['hvað', 'eru', 'helstu', 'fréttir', 'í', 'dag']"
3153,is-IS,train,hvað er mest talað um í dag,"['hvað', 'er', 'mest', 'talað', 'um', 'í', 'dag']"
3154,is-IS,train,hvað er í fréttum í dag,"['hvað', 'er', 'í', 'fréttum', 'í', 'dag']"
3155,is-IS,train,hvað er að gerast með gula ljósið fáðu smá hvítt hérna,"['hvað', 'er', 'að', 'gerast', 'með', 'gula', 'ljósið', 'fáðu', 'smá', 'hvítt', 'hérna']"
3156,is-IS,train,ég vill að herbergið sé minna bjart,"['ég', 'vill', 'að', 'herbergið', 'sé', 'minna', 'bjart']"
3157,is-IS,train,vinsamlegast lækkaðu ljósin niður,"['vinsamlegast', 'lækkaðu', 'ljósin', 'niður']"
3158,is-IS,train,mun pítsan koma hingað fljótlega,"['mun', 'pítsan', 'koma', 'hingað', 'fljótlega']"
3159,is-IS,train,vinsamlegast gerðu ljósin blá,"['vinsamlegast', 'gerðu', 'ljósin', 'blá']"
3160,is-IS,train,breyta ljósunum í minn uppáhalds lit,"['breyta', 'ljósunum', 'í', 'minn', 'uppáhalds', 'lit']"
3161,is-IS,train,ég elska þetta lag,"['ég', 'elska', 'þetta', 'lag']"
3162,is-IS,train,ég vil ekki heyra fleiri lög úr þessari tegund,"['ég', 'vil', 'ekki', 'heyra', 'fleiri', 'lög', 'úr', 'þessari', 'tegund']"
3163,is-IS,train,ég myndi elska að heyra fleiri lög með þessum söngvara,"['ég', 'myndi', 'elska', 'að', 'heyra', 'fleiri', 'lög', 'með', 'þessum', 'söngvara']"
3164,is-IS,train,slökkva á hátölurum,"['slökkva', 'á', 'hátölurum']"
3165,is-IS,train,stilltu vekjara eftir einn klukkutíma,"['stilltu', 'vekjara', 'eftir', 'einn', 'klukkutíma']"
3166,is-IS,train,stilla vekjara fyrir fimmtudag klukkan sjö um kvöldið,"['stilla', 'vekjara', 'fyrir', 'fimmtudag', 'klukkan', 'sjö', 'um', 'kvöldið']"
3167,is-IS,train,spila popp tónlist,"['spila', 'popp', 'tónlist']"
3168,is-IS,train,gefðu mér fréttir frá n. b. c. alexa,"['gefðu', 'mér', 'fréttir', 'frá', 'n.', 'b.', 'c.', 'alexa']"
3169,is-IS,train,lestu fyrir mig fréttirnar frá m. b. l.,"['lestu', 'fyrir', 'mig', 'fréttirnar', 'frá', 'm.', 'b.', 'l.']"
3170,is-IS,train,segðu mér nafnið á þessari hljómsveit takk,"['segðu', 'mér', 'nafnið', 'á', 'þessari', 'hljómsveit', 'takk']"
3171,is-IS,train,hvernig er veðrið í grindavík,"['hvernig', 'er', 'veðrið', 'í', 'grindavík']"
3172,is-IS,train,c. n. n. fréttir,"['c.', 'n.', 'n.', 'fréttir']"
3173,is-IS,train,spurðu hvort það sé heimsending,"['spurðu', 'hvort', 'það', 'sé', 'heimsending']"
3174,is-IS,train,hver er staðan á matar pöntuninni minni,"['hver', 'er', 'staðan', 'á', 'matar', 'pöntuninni', 'minni']"
3175,is-IS,train,er þessi veitingastaður bara með í boði að borða á staðnum,"['er', 'þessi', 'veitingastaður', 'bara', 'með', 'í', 'boði', 'að', 'borða', 'á', 'staðnum']"
3176,is-IS,train,eldur í húsavík,"['eldur', 'í', 'húsavík']"
3177,is-IS,train,mun ég þurfa sólarvörn í dag,"['mun', 'ég', 'þurfa', 'sólarvörn', 'í', 'dag']"
3178,is-IS,train,þarf ég léttan eða þykkan jakka í dag,"['þarf', 'ég', 'léttan', 'eða', 'þykkan', 'jakka', 'í', 'dag']"
3179,is-IS,train,er heitt og mollulegt eða hlýtt og rakt á borganesi í dag,"['er', 'heitt', 'og', 'mollulegt', 'eða', 'hlýtt', 'og', 'rakt', 'á', 'borganesi', 'í', 'dag']"
3180,is-IS,train,mig langar að heyra botnleðjulag fólk er fífl,"['mig', 'langar', 'að', 'heyra', 'botnleðjulag', 'fólk', 'er', 'fífl']"
3181,is-IS,train,ég vil heyra lag,"['ég', 'vil', 'heyra', 'lag']"
3182,is-IS,train,vinsamlegast spila eftirfarandi lag,"['vinsamlegast', 'spila', 'eftirfarandi', 'lag']"
3183,is-IS,train,getur þú spilað tónlist með bubba morthens,"['getur', 'þú', 'spilað', 'tónlist', 'með', 'bubba', 'morthens']"
3184,is-IS,train,geturu spilað lag með stuðmönnum,"['geturu', 'spilað', 'lag', 'með', 'stuðmönnum']"
3185,is-IS,train,getur þú stillt vekjara klukkan sjö um morguninn,"['getur', 'þú', 'stillt', 'vekjara', 'klukkan', 'sjö', 'um', 'morguninn']"
3186,is-IS,train,áminntu mig klukkan fimm eftir hádegi,"['áminntu', 'mig', 'klukkan', 'fimm', 'eftir', 'hádegi']"
3187,is-IS,train,áminning,['áminning']
3188,is-IS,train,svar,['svar']
3189,is-IS,train,kveikja á hljóðinu mínu,"['kveikja', 'á', 'hljóðinu', 'mínu']"
3190,is-IS,train,ok google ég þarf að heyra í hátölurunum mínum,"['ok', 'google', 'ég', 'þarf', 'að', 'heyra', 'í', 'hátölurunum', 'mínum']"
3191,is-IS,train,ég þarf að heyra hljóð í hátölurunum mínum,"['ég', 'þarf', 'að', 'heyra', 'hljóð', 'í', 'hátölurunum', 'mínum']"
3192,is-IS,train,hvernig er spáin á mínu svæði í dag,"['hvernig', 'er', 'spáin', 'á', 'mínu', 'svæði', 'í', 'dag']"
3193,is-IS,train,viltu sýna mér veðrið í nágrenninu,"['viltu', 'sýna', 'mér', 'veðrið', 'í', 'nágrenninu']"
3194,is-IS,train,hvaða vikudagur er tuttugasti og fyrsti maí,"['hvaða', 'vikudagur', 'er', 'tuttugasti', 'og', 'fyrsti', 'maí']"
3195,is-IS,train,hvaða dagsetning er á páskadegi í ár,"['hvaða', 'dagsetning', 'er', 'á', 'páskadegi', 'í', 'ár']"
3196,is-IS,train,hættu við vekjarann minn í fyrramálið,"['hættu', 'við', 'vekjarann', 'minn', 'í', 'fyrramálið']"
3197,is-IS,train,ekki vekja mig um helgar,"['ekki', 'vekja', 'mig', 'um', 'helgar']"
3198,is-IS,train,geturðu spilað tónlistina mína,"['geturðu', 'spilað', 'tónlistina', 'mína']"
3199,is-IS,train,spilaðu tónlistina mína,"['spilaðu', 'tónlistina', 'mína']"
3200,is-IS,train,við erum að elta vekjarann takk,"['við', 'erum', 'að', 'elta', 'vekjarann', 'takk']"
3201,is-IS,train,stilltu vekjara klukkan átta í fyrramálið,"['stilltu', 'vekjara', 'klukkan', 'átta', 'í', 'fyrramálið']"
3202,is-IS,train,stilltu vekjara á morgun mánudag klukkan átta um morguninn,"['stilltu', 'vekjara', 'á', 'morgun', 'mánudag', 'klukkan', 'átta', 'um', 'morguninn']"
3203,is-IS,train,mun hitastigið vera yfir frost á miðvikudag,"['mun', 'hitastigið', 'vera', 'yfir', 'frost', 'á', 'miðvikudag']"
3204,is-IS,train,mun helgin vera fín,"['mun', 'helgin', 'vera', 'fín']"
3205,is-IS,train,hver er besti brandari sem þú kannt,"['hver', 'er', 'besti', 'brandari', 'sem', 'þú', 'kannt']"
3206,is-IS,train,ég vil hlusta á lagalistann minn með þessum tónlistarmanni,"['ég', 'vil', 'hlusta', 'á', 'lagalistann', 'minn', 'með', 'þessum', 'tónlistarmanni']"
3207,is-IS,train,hvað eru vekjarar mínir,"['hvað', 'eru', 'vekjarar', 'mínir']"
3208,is-IS,train,slökktu á hljóði,"['slökktu', 'á', 'hljóði']"
3209,is-IS,train,slökktu á hljóði,"['slökktu', 'á', 'hljóði']"
3210,is-IS,train,stilla tilkynningar fyrir fréttir af hlutabréfamarkaðinum,"['stilla', 'tilkynningar', 'fyrir', 'fréttir', 'af', 'hlutabréfamarkaðinum']"
3211,is-IS,train,spila niðurhalaða tónlist mína,"['spila', 'niðurhalaða', 'tónlist', 'mína']"
3212,is-IS,train,hljóðstyrkur niður,"['hljóðstyrkur', 'niður']"
3213,is-IS,train,lagaðu hljóðstyrkinn,"['lagaðu', 'hljóðstyrkinn']"
3214,is-IS,train,stilla vekjara klukkan níu um morguninn um helgar,"['stilla', 'vekjara', 'klukkan', 'níu', 'um', 'morguninn', 'um', 'helgar']"
3215,is-IS,train,stilltur vekjari fyrir níu um kvöldið á fimmtudaginn,"['stilltur', 'vekjari', 'fyrir', 'níu', 'um', 'kvöldið', 'á', 'fimmtudaginn']"
3216,is-IS,train,hvaða dagur er í dag,"['hvaða', 'dagur', 'er', 'í', 'dag']"
3217,is-IS,train,skiptu ljósum í blá,"['skiptu', 'ljósum', 'í', 'blá']"
3218,is-IS,train,hvað er klukkan á akureyri,"['hvað', 'er', 'klukkan', 'á', 'akureyri']"
3219,is-IS,train,er hádegi í paris,"['er', 'hádegi', 'í', 'paris']"
3220,is-IS,train,minnkaðu niður ljósin í stofunni,"['minnkaðu', 'niður', 'ljósin', 'í', 'stofunni']"
